-1.143276E-05	-5.049578E-06	-4.971211E-06	-1.309477E-05	-1.646479E-05	-7.306854E-06	-4.189953E-06	-1.445286E-05	3.303352E-07	6.646853E-06	-2.915839E-05	-1.945083E-05	5.724192E-06	4.335009E-06	1.048845E-05	7.85722E-06
-1.143276E-05	-5.049578E-06	-4.971211E-06	-1.309477E-05	-1.646479E-05	-7.306854E-06	-4.189953E-06	-1.445286E-05	3.303352E-07	6.646853E-06	-2.915839E-05	-1.945083E-05	5.724192E-06	4.335009E-06	1.048845E-05	7.85722E-06
-1.103482E-05	-3.923657E-06	-4.072869E-06	-9.691345E-06	-1.559089E-05	-7.208785E-06	-3.405703E-06	-1.368015E-05	1.479363E-06	6.181896E-06	-2.727767E-05	-2.090607E-05	5.174608E-06	6.081716E-06	9.921541E-06	6.463369E-06
-1.103482E-05	-3.923657E-06	-4.072869E-06	-9.691345E-06	-1.559089E-05	-7.208785E-06	-3.405703E-06	-1.368015E-05	1.479363E-06	6.181896E-06	-2.727767E-05	-2.090607E-05	5.174608E-06	6.081716E-06	9.921541E-06	6.463369E-06
-1.074064E-05	-3.87839E-06	-2.513947E-06	-5.979572E-06	-1.541741E-05	-7.023781E-06	-1.530482E-06	-1.231601E-05	2.299598E-06	6.514404E-06	-2.634935E-05	-2.059523E-05	3.181744E-06	5.727369E-06	9.906435E-06	8.115505E-06
-1.074064E-05	-3.87839E-06	-2.513947E-06	-5.979572E-06	-1.541741E-05	-7.023781E-06	-1.530482E-06	-1.231601E-05	2.299598E-06	6.514404E-06	-2.634935E-05	-2.059523E-05	3.181744E-06	5.727369E-06	9.906435E-06	8.115505E-06
-1.045113E-05	-4.667E-06	-1.369399E-06	-7.476803E-06	-1.57009E-05	-7.21741E-06	1.834111E-07	-1.103115E-05	2.371306E-06	6.291717E-06	-2.614879E-05	-2.003388E-05	2.63666E-06	5.17276E-06	1.14312E-05	1.015146E-05
-1.045113E-05	-4.667E-06	-1.369399E-06	-7.476803E-06	-1.57009E-05	-7.21741E-06	1.834111E-07	-1.103115E-05	2.371306E-06	6.291717E-06	-2.614879E-05	-2.003388E-05	2.63666E-06	5.17276E-06	1.14312E-05	1.015146E-05
-9.696239E-06	-5.202692E-06	-1.306064E-06	-1.329325E-05	-1.546693E-05	-7.156936E-06	9.081523E-07	-1.056406E-05	3.497886E-07	5.446293E-06	-2.67986E-05	-1.936488E-05	3.207488E-06	4.287564E-06	1.381958E-05	1.142604E-05
-9.696239E-06	-5.202692E-06	-1.306064E-06	-1.329325E-05	-1.546693E-05	-7.156936E-06	9.081523E-07	-1.056406E-05	3.497886E-07	5.446293E-06	-2.67986E-05	-1.936488E-05	3.207488E-06	4.287564E-06	1.381958E-05	1.142604E-05
-8.66348E-06	-5.159918E-06	-1.347252E-06	-1.882995E-05	-1.463171E-05	-6.54819E-06	4.899224E-07	-1.129577E-05	-1.201245E-06	6.430431E-06	-2.816879E-05	-1.848093E-05	4.813782E-06	4.164904E-06	1.500475E-05	1.016338E-05
-8.66348E-06	-5.159918E-06	-1.347252E-06	-1.882995E-05	-1.463171E-05	-6.54819E-06	4.899224E-07	-1.129577E-05	-1.201245E-06	6.430431E-06	-2.816879E-05	-1.848093E-05	4.813782E-06	4.164904E-06	1.500475E-05	1.016338E-05
-8.575789E-06	-5.191465E-06	-8.209246E-07	-2.200396E-05	-1.413261E-05	-6.146655E-06	-8.685305E-07	-1.318263E-05	-1.523241E-06	7.682622E-06	-2.977374E-05	-1.784254E-05	5.004604E-06	5.609985E-06	1.520501E-05	8.31422E-06
-8.575789E-06	-5.191465E-06	-8.209246E-07	-2.200396E-05	-1.413261E-05	-6.146655E-06	-8.685305E-07	-1.318263E-05	-1.523241E-06	7.682622E-06	-2.977374E-05	-1.784254E-05	5.004604E-06	5.609985E-06	1.520501E-05	8.31422E-06
-9.997678E-06	-4.956535E-06	-3.417586E-07	-2.257474E-05	-1.419718E-05	-6.677751E-06	-2.58965E-06	-1.55161E-05	-1.928669E-06	6.437372E-06	-3.103868E-05	-1.780316E-05	4.823552E-06	6.233189E-06	1.516793E-05	8.323867E-06
-9.997678E-06	-4.956535E-06	-3.417586E-07	-2.257474E-05	-1.419718E-05	-6.677751E-06	-2.58965E-06	-1.55161E-05	-1.928669E-06	6.437372E-06	-3.103868E-05	-1.780316E-05	4.823552E-06	6.233189E-06	1.516793E-05	8.323867E-06
