-1.350605E-05	-4.298852E-06	-3.201314E-06	-7.323204E-07	-1.724914E-05	-1.014788E-05	4.754826E-06	-8.922823E-06	-2.994743E-06	4.404058E-06	-3.793924E-05	-1.315367E-05	1.125128E-05	4.888423E-06	3.163613E-06	1.142318E-05
-1.350605E-05	-4.298852E-06	-3.201314E-06	-7.323204E-07	-1.724914E-05	-1.014788E-05	4.754826E-06	-8.922823E-06	-2.994743E-06	4.404058E-06	-3.793924E-05	-1.315367E-05	1.125128E-05	4.888423E-06	3.163613E-06	1.142318E-05
-1.327226E-05	-4.727211E-06	-2.760412E-06	-6.276996E-06	-1.536667E-05	-9.4576E-06	2.431147E-06	-4.267516E-06	-7.990275E-07	2.081381E-06	-3.596346E-05	-1.411503E-05	1.097304E-05	5.679654E-06	2.657273E-06	1.143596E-05
-1.327226E-05	-4.727211E-06	-2.760412E-06	-6.276996E-06	-1.536667E-05	-9.4576E-06	2.431147E-06	-4.267516E-06	-7.990275E-07	2.081381E-06	-3.596346E-05	-1.411503E-05	1.097304E-05	5.679654E-06	2.657273E-06	1.143596E-05
-1.352266E-05	-4.822346E-06	-2.848315E-06	-1.328874E-05	-1.389086E-05	-8.250713E-06	-1.690733E-06	3.029878E-06	4.598856E-07	1.735154E-06	-3.457861E-05	-1.654493E-05	9.797769E-06	7.066213E-06	1.36147E-06	1.163371E-05
-1.352266E-05	-4.822346E-06	-2.848315E-06	-1.328874E-05	-1.389086E-05	-8.250713E-06	-1.690733E-06	3.029878E-06	4.598856E-07	1.735154E-06	-3.457861E-05	-1.654493E-05	9.797769E-06	7.066213E-06	1.36147E-06	1.163371E-05
-1.43569E-05	-4.866505E-06	-4.032264E-06	-1.652653E-05	-1.373889E-05	-7.427206E-06	-4.174007E-06	6.843302E-06	-1.716714E-07	2.703405E-06	-3.334683E-05	-1.704914E-05	9.223259E-06	7.248329E-06	6.035592E-07	1.312279E-05
-1.43569E-05	-4.866505E-06	-4.032264E-06	-1.652653E-05	-1.373889E-05	-7.427206E-06	-4.174007E-06	6.843302E-06	-1.716714E-07	2.703405E-06	-3.334683E-05	-1.704914E-05	9.223259E-06	7.248329E-06	6.035592E-07	1.312279E-05
-1.466124E-05	-5.24274E-06	-5.008029E-06	-1.590472E-05	-1.390353E-05	-7.798791E-06	-4.504082E-06	2.878283E-06	-7.490705E-07	2.139333E-06	-3.272786E-05	-1.826406E-05	8.778165E-06	7.435386E-06	4.411628E-09	1.274738E-05
-1.466124E-05	-5.24274E-06	-5.008029E-06	-1.590472E-05	-1.390353E-05	-7.798791E-06	-4.504082E-06	2.878283E-06	-7.490705E-07	2.139333E-06	-3.272786E-05	-1.826406E-05	8.778165E-06	7.435386E-06	4.411628E-09	1.274738E-05
-1.454015E-05	-5.540483E-06	-5.155946E-06	-1.35845E-05	-1.347105E-05	-8.725544E-06	-4.23481E-06	-4.606199E-06	-1.403533E-07	8.072692E-07	-3.255139E-05	-1.975703E-05	8.249186E-06	8.305733E-06	2.519331E-07	1.207697E-05
-1.454015E-05	-5.540483E-06	-5.155946E-06	-1.35845E-05	-1.347105E-05	-8.725544E-06	-4.23481E-06	-4.606199E-06	-1.403533E-07	8.072692E-07	-3.255139E-05	-1.975703E-05	8.249186E-06	8.305733E-06	2.519331E-07	1.207697E-05
-1.441999E-05	-5.481647E-06	-5.056545E-06	-1.002272E-05	-1.319236E-05	-9.3978E-06	-3.624647E-06	-8.547931E-06	4.676741E-07	4.792917E-08	-3.198637E-05	-2.109841E-05	8.032652E-06	8.926525E-06	1.040125E-06	1.19127E-05
-1.441999E-05	-5.481647E-06	-5.056545E-06	-1.002272E-05	-1.319236E-05	-9.3978E-06	-3.624647E-06	-8.547931E-06	4.676741E-07	4.792917E-08	-3.198637E-05	-2.109841E-05	8.032652E-06	8.926525E-06	1.040125E-06	1.19127E-05
-1.368406E-05	-5.746967E-06	-4.880904E-06	-7.099707E-06	-1.334668E-05	-9.569702E-06	-2.323439E-06	-5.57374E-06	3.520132E-08	-2.046224E-07	-3.075387E-05	-2.214279E-05	7.42527E-06	8.537341E-06	1.993012E-06	1.191378E-05
-1.368406E-05	-5.746967E-06	-4.880904E-06	-7.099707E-06	-1.334668E-05	-9.569702E-06	-2.323439E-06	-5.57374E-06	3.520132E-08	-2.046224E-07	-3.075387E-05	-2.214279E-05	7.42527E-06	8.537341E-06	1.993012E-06	1.191378E-05
-1.302411E-05	-6.024265E-06	-4.735885E-06	-6.057687E-06	-1.371782E-05	-8.756825E-06	-1.11691E-06	1.228395E-06	-3.701887E-07	1.481023E-06	-2.830129E-05	-2.415458E-05	6.598272E-06	7.569877E-06	5.04033E-06	1.30388E-05
-1.302411E-05	-6.024265E-06	-4.735885E-06	-6.057687E-06	-1.371782E-05	-8.756825E-06	-1.11691E-06	1.228395E-06	-3.701887E-07	1.481023E-06	-2.830129E-05	-2.415458E-05	6.598272E-06	7.569877E-06	5.04033E-06	1.30388E-05
-1.358109E-05	-5.352809E-06	-4.875343E-06	-5.044378E-06	-1.435235E-05	-6.861713E-06	-8.782987E-07	4.452118E-06	-7.086268E-07	2.41431E-06	-2.725478E-05	-2.553484E-05	6.186943E-06	6.06499E-06	7.980467E-06	1.449803E-05
-1.358109E-05	-5.352809E-06	-4.875343E-06	-5.044378E-06	-1.435235E-05	-6.861713E-06	-8.782987E-07	4.452118E-06	-7.086268E-07	2.41431E-06	-2.725478E-05	-2.553484E-05	6.186943E-06	6.06499E-06	7.980467E-06	1.449803E-05
-1.436816E-05	-4.198489E-06	-5.101615E-06	-1.795667E-06	-1.498064E-05	-4.830519E-06	-1.335517E-06	-3.985864E-07	-2.974426E-07	6.529355E-07	-2.836772E-05	-2.555467E-05	6.763207E-06	4.778952E-06	9.256187E-06	1.475074E-05
-1.436816E-05	-4.198489E-06	-5.101615E-06	-1.795667E-06	-1.498064E-05	-4.830519E-06	-1.335517E-06	-3.985864E-07	-2.974426E-07	6.529355E-07	-2.836772E-05	-2.555467E-05	6.763207E-06	4.778952E-06	9.256187E-06	1.475074E-05
-1.426836E-05	-3.685439E-06	-5.097546E-06	3.897465E-06	-1.518861E-05	-3.641121E-06	-2.019079E-06	-1.079247E-05	5.33013E-07	-4.153507E-07	-3.061599E-05	-2.383273E-05	7.752064E-06	5.247006E-06	1.052147E-05	1.425322E-05
-1.426836E-05	-3.685439E-06	-5.097546E-06	3.897465E-06	-1.518861E-05	-3.641121E-06	-2.019079E-06	-1.079247E-05	5.33013E-07	-4.153507E-07	-3.061599E-05	-2.383273E-05	7.752064E-06	5.247006E-06	1.052147E-05	1.425322E-05
