-1.250173E-05	-2.481005E-06	-2.593698E-06	-1.605146E-05	-1.52248E-05	-9.554419E-06	-3.606116E-06	-1.248095E-05	-5.386583E-06	3.071967E-06	-3.183398E-05	-1.941109E-05	9.212387E-06	9.128362E-06	1.368764E-05	1.338135E-05
-1.250173E-05	-2.481005E-06	-2.593698E-06	-1.605146E-05	-1.52248E-05	-9.554419E-06	-3.606116E-06	-1.248095E-05	-5.386583E-06	3.071967E-06	-3.183398E-05	-1.941109E-05	9.212387E-06	9.128362E-06	1.368764E-05	1.338135E-05
-1.160316E-05	-2.133058E-06	-3.85194E-06	-1.558097E-05	-1.463448E-05	-8.202197E-06	-1.091144E-07	-1.347835E-05	-5.321431E-06	4.393554E-06	-3.190974E-05	-1.93536E-05	9.245809E-06	8.072292E-06	1.075196E-05	1.404949E-05
-1.160316E-05	-2.133058E-06	-3.85194E-06	-1.558097E-05	-1.463448E-05	-8.202197E-06	-1.091144E-07	-1.347835E-05	-5.321431E-06	4.393554E-06	-3.190974E-05	-1.93536E-05	9.245809E-06	8.072292E-06	1.075196E-05	1.404949E-05
-1.15016E-05	-2.276443E-06	-5.085291E-06	-1.508158E-05	-1.490775E-05	-7.651323E-06	2.258876E-06	-1.571768E-05	-6.244239E-06	4.86747E-06	-3.27012E-05	-2.035522E-05	9.488158E-06	6.286523E-06	9.130318E-06	1.276224E-05
-1.15016E-05	-2.276443E-06	-5.085291E-06	-1.508158E-05	-1.490775E-05	-7.651323E-06	2.258876E-06	-1.571768E-05	-6.244239E-06	4.86747E-06	-3.27012E-05	-2.035522E-05	9.488158E-06	6.286523E-06	9.130318E-06	1.276224E-05
-1.236832E-05	-2.922768E-06	-5.291554E-06	-1.412474E-05	-1.605899E-05	-7.973748E-06	1.086944E-06	-1.676963E-05	-6.77081E-06	3.948724E-06	-3.309388E-05	-2.089697E-05	9.35188E-06	7.781933E-06	1.091919E-05	1.278794E-05
-1.236832E-05	-2.922768E-06	-5.291554E-06	-1.412474E-05	-1.605899E-05	-7.973748E-06	1.086944E-06	-1.676963E-05	-6.77081E-06	3.948724E-06	-3.309388E-05	-2.089697E-05	9.35188E-06	7.781933E-06	1.091919E-05	1.278794E-05
-1.230284E-05	-3.007463E-06	-5.154101E-06	-1.321042E-05	-1.686383E-05	-8.161898E-06	-8.181979E-08	-1.644864E-05	-6.336181E-06	2.505562E-06	-3.317042E-05	-2.06235E-05	8.191837E-06	9.851737E-06	1.228412E-05	1.276536E-05
-1.230284E-05	-3.007463E-06	-5.154101E-06	-1.321042E-05	-1.686383E-05	-8.161898E-06	-8.181979E-08	-1.644864E-05	-6.336181E-06	2.505562E-06	-3.317042E-05	-2.06235E-05	8.191837E-06	9.851737E-06	1.228412E-05	1.276536E-05
-1.078538E-05	-2.260365E-06	-4.806699E-06	-1.368959E-05	-1.662661E-05	-6.99209E-06	6.050022E-07	-1.530093E-05	-3.553678E-06	1.894025E-06	-3.254003E-05	-2.090291E-05	7.240751E-06	1.096792E-05	1.404907E-05	1.178043E-05
-1.078538E-05	-2.260365E-06	-4.806699E-06	-1.368959E-05	-1.662661E-05	-6.99209E-06	6.050022E-07	-1.530093E-05	-3.553678E-06	1.894025E-06	-3.254003E-05	-2.090291E-05	7.240751E-06	1.096792E-05	1.404907E-05	1.178043E-05
-9.591003E-06	-1.882175E-06	-4.043151E-06	-1.611825E-05	-1.593446E-05	-5.425901E-06	1.220461E-06	-1.352777E-05	-1.246723E-06	2.203709E-06	-3.216646E-05	-2.022144E-05	7.380043E-06	1.04084E-05	1.560007E-05	1.160311E-05
-9.591003E-06	-1.882175E-06	-4.043151E-06	-1.611825E-05	-1.593446E-05	-5.425901E-06	1.220461E-06	-1.352777E-05	-1.246723E-06	2.203709E-06	-3.216646E-05	-2.022144E-05	7.380043E-06	1.04084E-05	1.560007E-05	1.160311E-05
